Time,Force,EMG,
0.085,15.80755,0.009252255,
0.086,15.77703,0.009252255,
0.087,15.80755,0.009252255,
0.088,15.83808,0.00925216,
0.089,15.83808,0.009251969,
0.09,15.83808,0.009251778,
0.091,15.83808,0.009251491,
0.092,15.77703,0.009251109,
0.093,15.71598,0.009250728,
0.094,15.68545,0.00925025,
0.095,15.6244,0.009249868,
0.096,15.59388,0.009249391,
0.097,15.59388,0.009249009,
0.098,15.59388,0.009248723,
0.099,15.59388,0.009248436,
0.1,15.56335,0.00924815,
0.101,15.56335,0.009248054,
0.102,15.53283,0.009247863,
0.103,15.5023,0.009247863,
0.104,15.44125,0.009247863,
0.105,15.3802,0.009247959,
0.106,15.34968,0.009248054,
0.107,15.28863,0.009248054,
0.108,15.2581,0.00924815,
0.109,15.19705,0.009248245,
0.11,15.136,0.009248341,
0.111,15.07495,0.009248341,
0.112,15.04443,0.009248436,
0.113,14.95285,0.009248436,
0.114,14.8918,0.009248436,
0.115,14.80023,0.009248341,
0.116,14.70865,0.009248341,
0.117,14.61708,0.009248341,
0.118,14.5255,0.009248341,
0.119,14.43393,0.009248245,
0.12,14.37288,0.009248245,
0.121,14.31183,0.009248245,
0.122,14.25078,0.009248245,
0.123,14.18973,0.009248245,
0.124,14.09815,0.009248245,
0.125,14.0371,0.009248245,
0.126,13.94553,0.009248245,
0.127,13.85395,0.009248245,
0.128,13.76238,0.009248245,
0.129,13.70133,0.009248245,
0.13,13.64028,0.009248245,
0.131,13.57923,0.009248245,
0.132,13.51818,0.009248245,
0.133,13.45713,0.009248245,
0.134,13.39608,0.009248245,
0.135,13.33503,0.009248245,
0.136,13.27398,0.009248245,
0.137,13.1824,0.009248245,
0.138,13.12135,0.009248245,
0.139,13.02978,0.009248245,
0.14,12.96873,0.009248245,
0.141,12.90768,0.009248245,
0.142,12.8161,0.009248245,
0.143,12.75505,0.009248245,
0.144,12.694,0.009248245,
0.145,12.63295,0.009248245,
0.146,12.60243,0.009248245,
0.147,12.54138,0.009248341,
0.148,12.48033,0.009248341,
0.149,12.41928,0.009248341,
0.15,12.38875,0.009248341,
0.151,12.3277,0.009248341,
0.152,12.29718,0.009248341,
0.153,12.23613,0.009248341,
0.154,12.2056,0.009248245,
0.155,12.14455,0.009248245,
0.156,12.11403,0.00924815,
0.157,12.05298,0.00924815,
0.158,11.99193,0.009248054,
0.159,11.9614,0.009247959,
0.16,11.90035,0.009247959,
0.161,11.86983,0.009247768,
0.162,11.8393,0.009247672,
0.163,11.80878,0.009247577,
0.164,11.74773,0.009247481,
0.165,11.68668,0.009247386,
0.166,11.65615,0.009247195,
0.167,11.62563,0.009247099,
0.168,11.56458,0.009247004,
0.169,11.50353,0.009246909,
0.17,11.44248,0.009246813,
0.171,11.41195,0.009246718,
0.172,11.38143,0.009246718,
0.173,11.3509,0.009246622,
0.174,11.28985,0.009246622,
0.175,11.25933,0.009246718,
0.176,11.2288,0.009246718,
0.177,11.16775,0.009246813,
0.178,11.13723,0.009247004,
0.179,11.07618,0.009247195,
0.18,11.04565,0.009247386,
0.181,11.01513,0.009247577,
0.182,10.9846,0.009247863,
0.183,10.95408,0.009248245,
0.184,10.92355,0.009248532,
0.185,10.89303,0.009248914,
0.186,10.8625,0.009249295,
0.187,10.8625,0.009249677,
0.188,10.80145,0.009250155,
0.189,10.7404,0.009250537,
0.19,10.70988,0.009251014,
0.191,10.67935,0.009251491,
0.192,10.64883,0.009251969,
0.193,10.6183,0.009252351,
0.194,10.6183,0.009252828,
0.195,10.58778,0.00925321,
0.196,10.58778,0.009253592,
0.197,10.52673,0.009253878,
0.198,10.52673,0.009254165,
0.199,10.52673,0.009254356,
0.2,10.52673,0.009254547,
0.201,10.52673,0.009254642,
0.202,10.52673,0.009254642,
0.203,10.4962,0.009254642,
0.204,10.4962,0.009254451,
0.205,10.52673,0.009254165,
0.206,10.52673,0.009253783,
0.207,10.55725,0.009253305,
0.208,10.6183,0.009252733,
0.209,10.64883,0.009252064,
0.21,10.64883,0.009251205,
0.211,10.67935,0.009250346,
0.212,10.67935,0.009249295,
0.213,10.64883,0.009248245,
0.214,10.67935,0.009247004,
0.215,10.64883,0.009245763,
0.216,10.64883,0.009244426,
0.217,10.64883,0.009242994,
0.218,10.64883,0.009241466,
0.219,10.64883,0.009240034,
0.22,10.67935,0.009238507,
0.221,10.67935,0.00923717,
0.222,10.70988,0.009235738,
0.223,10.70988,0.009234401,
0.224,10.7404,0.009233064,
0.225,10.7404,0.009231919,
0.226,10.70988,0.009230773,
0.227,10.70988,0.009229818,
0.228,10.70988,0.009229054,
0.229,10.70988,0.009228482,
0.23,10.70988,0.009228291,
0.231,10.7404,0.009228195,
0.232,10.77093,0.009228386,
0.233,10.77093,0.009228863,
0.234,10.77093,0.009229627,
0.235,10.80145,0.009230678,
0.236,10.80145,0.009232014,
0.237,10.80145,0.009233733,
0.238,10.80145,0.009235738,
0.239,10.80145,0.009238411,
0.24,10.83198,0.009241275,
0.241,10.83198,0.009244617,
0.242,10.8625,0.009248245,
0.243,10.8625,0.009252255,
0.244,10.8625,0.009256647,
0.245,10.89303,0.009261421,
0.246,10.92355,0.009266577,
0.247,10.92355,0.009272114,
0.248,10.95408,0.00927832,
0.249,10.9846,0.009284717,
0.25,11.01513,0.009291401,
0.251,11.1067,0.009298466,
0.252,11.19828,0.009305817,
0.253,11.19828,0.009313551,
0.254,11.19828,0.009321476,
0.255,11.2288,0.009329687,
0.256,11.2288,0.009338088,
0.257,11.25933,0.009346968,
0.258,11.28985,0.009355847,
0.259,11.32038,0.009364917,
0.26,11.38143,0.009373988,
0.261,11.41195,0.009383153,
0.262,11.44248,0.009392319,
0.263,11.473,0.00940158,
0.264,11.53405,0.009410842,
0.265,11.5951,0.009420007,
0.266,11.68668,0.009429268,
0.267,11.77825,0.009438243,
0.268,11.8393,0.009447123,
0.269,11.93088,0.009455715,
0.27,12.02245,0.009464213,
0.271,12.11403,0.009472519,
0.272,12.14455,0.009480635,
0.273,12.2056,0.009488464,
0.274,12.26665,0.009496102,
0.275,12.35823,0.009503645,
0.276,12.41928,0.00951071,
0.277,12.48033,0.009517489,
0.278,12.54138,0.009523981,
0.279,12.60243,0.009530187,
0.28,12.66348,0.009536107,
0.281,12.694,0.00954174,
0.282,12.75505,0.009547086,
0.283,12.8161,0.009552051,
0.284,12.87715,0.00955692,
0.285,12.90768,0.009561217,
0.286,12.96873,0.009565131,
0.287,12.99925,0.00956876,
0.288,12.99925,0.009572006,
0.289,13.02978,0.009575061,
0.29,13.09083,0.009577639,
0.291,13.12135,0.009580026,
0.292,13.15188,0.009582031,
0.293,13.21293,0.009583654,
0.294,13.27398,0.009584895,
0.295,13.3045,0.009585754,
0.296,13.33503,0.009586327,
0.297,13.36555,0.009586614,
0.298,13.39608,0.009586614,
0.299,13.4266,0.009586327,
0.3,13.48765,0.009585754,
0.301,13.51818,0.009584991,
0.302,13.5487,0.009584036,
0.303,13.57923,0.009582795,
0.304,13.60975,0.009581267,
0.305,13.6708,0.009579548,
0.306,13.73185,0.009577734,
0.307,13.76238,0.009575729,
0.308,13.7929,0.009573724,
0.309,13.85395,0.009571528,
0.31,13.88448,0.009569237,
0.311,13.94553,0.009566945,
0.312,14.00658,0.009564463,
0.313,14.06763,0.009561885,
0.314,14.09815,0.009559307,
0.315,14.12868,0.009556634,
0.316,14.1592,0.009553961,
0.317,14.18973,0.009551287,
0.318,14.25078,0.009548519,
0.319,14.31183,0.009545845,
0.32,14.34235,0.009543363,
0.321,14.4034,0.009540785,
0.322,14.46445,0.009538207,
0.323,14.5255,0.009535725,
0.324,14.58655,0.009533433,
0.325,14.6476,0.009531142,
0.326,14.70865,0.009528946,
0.327,14.7697,0.009527036,
0.328,14.83075,0.009525318,
0.329,14.8918,0.009524172,
0.33,14.95285,0.009523122,
0.331,15.04443,0.009522358,
0.332,15.136,0.009521785,
0.333,15.19705,0.00952169,
0.334,15.2581,0.009521785,
0.335,15.28863,0.009522358,
0.336,15.34968,0.009523313,
0.337,15.41073,0.009524745,
0.338,15.44125,0.009527132,
0.339,15.47178,0.00952971,
0.34,15.53283,0.00953286,
0.341,15.56335,0.009536393,
0.342,15.6244,0.009540499,
0.343,15.68545,0.009544986,
0.344,15.7465,0.009550046,
0.345,15.80755,0.009555775,
0.346,15.8686,0.009562076,
0.347,15.89913,0.009569714,
0.348,15.92965,0.009577543,
0.349,15.92965,0.009586136,
0.35,15.96018,0.009595207,
0.351,16.02123,0.009604945,
0.352,16.08228,0.009615257,
0.353,16.1128,0.009626332,
0.354,16.14333,0.009638075,
0.355,16.20438,0.009650678,
0.356,16.26543,0.009664904,
0.357,16.29595,0.009679321,
0.358,16.357,0.009694502,
0.359,16.38753,0.009710351,
0.36,16.38753,0.009726868,
0.361,16.41805,0.00974415,
0.362,16.44858,0.009762195,
0.363,16.50963,0.009781004,
0.364,16.57068,0.009800863,
0.365,16.6012,0.00982244,
0.366,16.66225,0.009844018,
0.367,16.69278,0.009866455,
0.368,16.7233,0.009889465,
0.369,16.78435,0.009913238,
0.37,16.81488,0.00993768,
0.371,16.87593,0.009962791,
0.372,16.93698,0.00998876,
0.373,17.02855,0.01001568,
0.374,17.12013,0.01004452,
0.375,17.2117,0.01007316,
0.376,17.27275,0.01010247,
0.377,17.36433,0.01013245,
0.378,17.42538,0.010163,
0.379,17.48643,0.01019413,
0.38,17.54748,0.01022602,
0.381,17.63905,0.01025848,
0.382,17.73063,0.0102919,
0.383,17.8222,0.01032703,
0.384,17.91378,0.01036169,
0.385,18.00535,0.01039673,
0.386,18.09692,0.01043225,
0.387,18.21902,0.01046805,
0.388,18.3106,0.01050424,
0.389,18.4327,0.0105409,
0.39,18.58532,0.01057795,
0.391,18.70742,0.01061547,
0.392,18.86005,0.01065452,
0.393,19.01267,0.01069252,
0.394,19.1653,0.01073071,
0.395,19.31792,0.0107689,
0.396,19.44002,0.01080718,
0.397,19.59265,0.01084566,
0.398,19.71475,0.01088414,
0.399,19.86737,0.01092281,
0.4,20.02,0.01096157,
0.401,20.17262,0.01100157,
0.402,20.32525,0.01104024,
0.403,20.44735,0.01107862,
0.404,20.59997,0.01111681,
0.405,20.7526,0.01115491,
0.406,20.90522,0.01119281,
0.407,21.05785,0.01123043,
0.408,21.21047,0.01126795,
0.409,21.3631,0.01130509,
0.41,21.54625,0.01134281,
0.411,21.69887,0.0113789,
0.412,21.8515,0.01141422,
0.413,21.9736,0.01144888,
0.414,22.12622,0.01148297,
0.415,22.27885,0.01151638,
0.416,22.43147,0.01154904,
0.417,22.61462,0.01158102,
0.418,22.8283,0.01161215,
0.419,23.01145,0.01164298,
0.42,23.1946,0.01167182,
0.421,23.34722,0.01169951,
0.422,23.46932,0.01172614,
0.423,23.53037,0.01175173,
0.424,23.5609,0.01177637,
0.425,23.65247,0.01179995,
0.426,23.83562,0.01182239,
0.427,24.01877,0.01184368,
0.428,24.23245,0.01186401,
0.429,24.47665,0.01188234,
0.43,24.69032,0.01189924,
0.431,24.904,0.0119149,
0.432,25.11767,0.01192932,
0.433,25.2703,0.01194259,
0.434,25.3924,0.01195462,
0.435,25.57555,0.01196531,
0.436,25.7587,0.01197429,
0.437,26.03342,0.01198164,
0.438,26.27762,0.01198699,
0.439,26.55235,0.01199071,
0.44,26.76602,0.01199291,
0.441,26.94917,0.01199348,
0.442,27.07127,0.01199262,
0.443,27.19337,0.01199014,
0.444,27.346,0.01198594,
0.445,27.55967,0.01197973,
0.446,27.80387,0.01197114,
0.447,28.0786,0.01196073,
0.448,28.41437,0.0119486,
0.449,28.71962,0.01193476,
0.45,29.0554,0.01191929,
0.451,29.33012,0.0119023,
0.452,29.57432,0.01188368,
0.453,29.788,0.01186325,
0.454,30.06272,0.011841,
0.455,30.30692,0.0118157,
0.456,30.61217,0.01178945,
0.457,30.94795,0.01176147,
0.458,31.28372,0.01173206,
0.459,31.6195,0.01170113,
0.46,31.92475,0.01166886,
0.461,32.26052,0.01163506,
0.462,32.53525,0.01159964,
0.463,32.8405,0.0115624,
0.464,33.11522,0.01152192,
0.465,33.35942,0.01148096,
0.466,33.63415,0.01143867,
0.467,33.9394,0.01139494,
0.468,34.27517,0.01134987,
0.469,34.61095,0.01130347,
0.47,34.94672,0.01125583,
0.471,35.25197,0.01120656,
0.472,35.55722,0.01115567,
0.473,35.83195,0.01110154,
0.474,36.10667,0.01104759,
0.475,36.3814,0.0109926,
0.476,36.65612,0.01093655,
0.477,36.9919,0.01087956,
0.478,37.32767,0.0108217,
0.479,37.66345,0.01076279,
0.48,37.99922,0.01070283,
0.481,38.335,0.01064163,
0.482,38.64024,0.01057737,
0.483,38.94549,0.01051436,
0.484,39.25074,0.01045077,
0.485,39.58652,0.01038661,
0.486,39.95282,0.01032207,
0.487,40.28859,0.01025695,
0.488,40.65489,0.01019136,
0.489,40.99067,0.0101252,
0.49,41.32644,0.01005827,
0.491,41.66222,0.009988665,
0.492,41.93694,0.009920972,
0.493,42.21167,0.009853279,
0.494,42.60849,0.009785491,
0.495,43.06637,0.009717703,
0.496,43.61582,0.009649819,
0.497,44.10422,0.00958184,
0.498,44.53157,0.009513765,
0.499,44.83682,0.009445499,
0.5,45.08102,0.009375133,
0.501,45.29469,0.009307345,
0.502,45.53889,0.009240034,
0.503,45.84414,0.009173296,
0.504,46.21044,0.009107036,
0.505,46.60727,0.009041157,
0.506,47.00409,0.008975755,
0.507,47.40092,0.008910736,
0.508,47.79774,0.008846098,
0.509,48.13352,0.008780124,
0.51,48.46929,0.00871711,
0.511,48.77454,0.008655241,
0.512,49.07979,0.008594232,
0.513,49.38504,0.008534177,
0.514,49.69029,0.008474791,
0.515,50.05659,0.008416264,
0.516,50.42289,0.008358596,
0.517,50.78919,0.008301787,
0.518,51.15549,0.008244215,
0.519,51.52179,0.008189985,
0.52,51.85757,0.008137186,
0.521,52.16282,0.008085629,
0.522,52.43754,0.008035313,
0.523,52.68174,0.007986047,
0.524,52.95647,0.007938022,
0.525,53.26172,0.007891143,
0.526,53.56697,0.007845601,
0.527,53.87222,0.007800059,
0.528,54.23852,0.007757954,
0.529,54.63534,0.007717472,
0.53,55.00164,0.007678708,
0.531,55.33742,0.007641377,
0.532,55.67319,0.007605382,
0.533,55.97844,0.00757082,
0.534,56.31422,0.007537594,
0.535,56.64999,0.007505991,
0.536,56.98577,0.007475057,
0.537,57.32154,0.007447178,
0.538,57.68784,0.007421113,
0.539,58.05414,0.007396575,
0.54,58.38992,0.007373566,
0.541,58.75622,0.007351892,
0.542,59.12251,0.007331651,
0.543,59.45829,0.007312747,
0.544,59.82459,0.007295466,
0.545,60.19089,0.007279235,
0.546,60.55719,0.007265582,
0.547,60.92349,0.007253647,
0.548,61.44241,0.007243336,
0.549,62.08344,0.007234361,
0.55,62.63289,0.007226818,
0.551,63.02971,0.007220517,
0.552,63.30444,0.007215743,
0.553,63.51811,0.007212592,
0.554,63.79284,0.007210874,
0.555,64.12861,0.00721116,
0.556,64.52544,0.00721307,
0.557,64.95279,0.007216316,
0.558,65.41066,0.007220994,
0.559,65.83801,0.007226818,
0.56,66.20431,0.007233884,
0.561,66.50956,0.007242095,
0.562,66.81481,0.007251738,
0.563,67.08954,0.007262908,
0.564,67.36426,0.00727532,
0.565,67.70004,0.007288878,
0.566,68.03581,0.007303581,
0.567,68.40211,0.007319049,
0.568,68.79894,0.007335471,
0.569,69.16524,0.007352656,
0.57,69.47049,0.007370701,
0.571,69.77574,0.007389701,
0.572,70.05046,0.007410038,
0.573,70.32519,0.007430947,
0.574,70.63044,0.00745262,
0.575,70.99674,0.007474866,
0.576,71.42409,0.00749778,
0.577,71.79039,0.007521172,
0.578,72.12616,0.007545137,
0.579,72.40089,0.007569674,
0.58,72.70614,0.00759488,
0.581,73.01139,0.007621231,
0.582,73.34716,0.007647487,
0.583,73.68294,0.007674125,
0.584,74.01871,0.00770105,
0.585,74.35449,0.007728261,
0.586,74.69026,0.007755662,
0.587,75.08709,0.00778335,
0.588,75.42286,0.007811134,
0.589,75.75864,0.007839109,
0.59,76.06389,0.007867943,
0.591,76.33861,0.007895917,
0.592,76.58281,0.007923892,
0.593,76.82701,0.00795158,
0.594,77.07121,0.007979173,
0.595,77.31541,0.008006574,
0.596,77.55961,0.00803369,
0.597,77.80381,0.008060518,
0.598,78.04801,0.008087156,
0.599,78.26169,0.008113985,
0.6,78.50589,0.008139764,
0.601,78.68904,0.008164874,
0.602,78.87219,0.008189507,
0.603,79.02481,0.008213663,
0.604,79.17744,0.008237436,
0.605,79.29953,0.008260637,
0.606,79.48268,0.008283265,
0.607,79.69636,0.008305416,
0.608,79.94056,0.008327375,
0.609,80.15423,0.008347998,
0.61,80.30686,0.008367857,
0.611,80.42896,0.008386952,
0.612,80.61211,0.008405379,
0.613,80.79526,0.008423042,
0.614,81.00893,0.008440133,
0.615,81.25313,0.008456459,
0.616,81.68048,0.008471926,
0.617,82.13836,0.008486821,
0.618,82.47413,0.008500283,
0.619,82.62676,0.008512695,
0.62,82.77938,0.008524247,
0.621,83.02358,0.008534941,
0.622,83.42041,0.008544775,
0.623,83.96986,0.008553654,
0.624,84.67193,0.00856177,
0.625,85.37401,0.008568835,
0.626,85.98451,0.008574945,
0.627,86.38133,0.008579719,
0.628,86.68658,0.008583538,
0.629,86.99183,0.008586307,
0.63,87.44971,0.008588217,
0.631,88.02968,0.008589267,
0.632,88.79281,0.008589458,
0.633,89.67803,0.00858879,
0.634,90.47168,0.008587166,
0.635,91.02113,0.008584398,
0.636,91.35691,0.008580579,
0.637,91.63163,0.0085759,
0.638,92.02846,0.008570267,
0.639,92.57791,0.00856387,
0.64,93.24946,0.008556805,
0.641,93.95153,0.00854888,
0.642,94.56203,0.008540192,
0.643,94.98938,0.008530549,
0.644,95.26411,0.008519856,
0.645,95.50831,0.008508494,
0.646,95.72198,0.008496368,
0.647,96.02723,0.008483479,
0.648,96.39353,0.008470017,
0.649,96.75983,0.008455982,
0.65,97.06508,0.008441278,
0.651,97.24823,0.008426002,
0.652,97.33981,0.008410058,
0.653,97.40086,0.008393158,
0.654,97.49243,0.008375877,
0.655,97.58401,0.008358214,
0.656,97.73663,0.008340169,
0.657,97.85873,0.008321742,
0.658,98.01136,0.008302933,
0.659,98.07241,0.008283742,
0.66,98.07241,0.008264361,
0.661,98.04188,0.008244502,
0.662,98.04188,0.008223879,
0.663,98.07241,0.008203542,
0.664,98.16398,0.008183015,
0.665,98.25556,0.008162392,
0.666,98.34713,0.008141673,
0.667,98.40818,0.00812086,
0.668,98.46923,0.008100046,
0.669,98.49976,0.008079136,
0.67,98.49976,0.008058227,
0.671,98.56081,0.00803684,
0.672,98.62186,0.008016122,
0.673,98.68291,0.007995499,
0.674,98.74396,0.007975163,
0.675,98.80501,0.007954922,
0.676,98.83553,0.007934967,
0.677,98.83553,0.007915203,
0.678,98.86606,0.007895726,
0.679,98.89658,0.007876535,
0.68,98.92711,0.007857345,
0.681,99.01868,0.007839013,
0.682,99.17131,0.00782135,
0.683,99.29341,0.007804069,
0.684,99.44603,0.007787265,
0.685,99.56813,0.007771034,
0.686,99.72076,0.007755185,
0.687,99.9039,0.007740004,
0.688,100.0871,0.007725396,
0.689,100.3007,0.007711266,
0.69,100.5449,0.007698281,
0.691,100.8197,0.007685964,
0.692,101.0639,0.007674507,
0.693,101.3386,0.007663623,
0.694,101.6133,0.007653407,
0.695,101.888,0.007643859,
0.696,102.1322,0.007635076,
0.697,102.407,0.007627151,
0.698,102.6817,0.007620086,
0.699,102.9564,0.007614071,
0.7,103.2311,0.00760901,
0.701,103.5364,0.00760481,
0.702,103.8111,0.007601372,
0.703,104.0553,0.007598699,
0.704,104.33,0.007596789,
0.705,104.5742,0.00759593,
0.706,104.7879,0.00759593,
0.707,104.9711,0.007597171,
0.708,105.2153,0.007599463,
0.709,105.3984,0.007602709,
0.71,105.5816,0.00760691,
0.711,105.7342,0.00761197,
0.712,105.8563,0.00761789,
0.713,105.9784,0.007624669,
0.714,106.07,0.007632402,
0.715,106.131,0.007641186,
0.716,106.2226,0.007651497,
0.717,106.2531,0.007662573,
0.718,106.3142,0.007674603,
0.719,106.3142,0.007687397,
0.72,106.3142,0.00770105,
0.721,106.3142,0.007715562,
0.722,106.3142,0.007730838,
0.723,106.2836,0.007746974,
0.724,106.2531,0.00776416,
0.725,106.2226,0.007782873,
0.726,106.1921,0.007801968,
0.727,106.1615,0.007821827,
0.728,106.131,0.007842355,
0.729,106.1005,0.007863646,
0.73,106.1005,0.00788551,
0.731,106.07,0.007908138,
0.732,106.07,0.007931434,
0.733,106.07,0.00795559,
0.734,106.1005,0.007981273,
0.735,106.131,0.008006956,
0.736,106.1615,0.008033212,
0.737,106.1921,0.008060041,
0.738,106.2531,0.008087252,
0.739,106.3142,0.008115036,
0.74,106.4057,0.008143297,
0.741,106.5889,0.00817213,
0.742,106.6805,0.008201442,
0.743,106.5889,0.008232281,
0.744,106.5584,0.008262642,
0.745,106.6805,0.00829329,
0.746,106.9247,0.008324129,
0.747,107.0773,0.008355254,
0.748,107.1383,0.00838657,
0.749,107.1383,0.008418078,
0.75,107.1689,0.008449967,
0.751,107.1994,0.008482047,
0.752,107.2299,0.008515273,
0.753,107.291,0.008547639,
0.754,107.352,0.008580006,
0.755,107.4436,0.008612181,
0.756,107.5046,0.008644452,
0.757,107.5657,0.008676628,
0.758,107.5657,0.008708803,
0.759,107.5962,0.008740979,
0.76,107.6573,0.008773155,
0.761,107.7183,0.008806094,
0.762,107.8099,0.008837792,
0.763,107.932,0.008869204,
0.764,108.0846,0.008900234,
0.765,108.2678,0.008930977,
0.766,108.3899,0.008961434,
0.767,108.512,0.008991605,
0.768,108.6341,0.009021489,
0.769,108.7867,0.009050991,
0.77,108.9698,0.00908097,
0.771,109.153,0.009109422,
0.772,109.3667,0.009137206,
0.773,109.5498,0.009164417,
0.774,109.794,0.009191055,
0.775,110.0077,0.009217215,
0.776,110.2214,0.009242803,
0.777,110.435,0.009267818,
0.778,110.6487,0.00929226,
0.779,110.8319,0.009316702,
0.78,111.0455,0.009339521,
0.781,111.1676,0.00936148,
0.782,111.2287,0.009382676,
0.783,111.2897,0.009403203,
0.784,111.4118,0.009423063,
0.785,111.5339,0.009442253,
0.786,111.7171,0.00946068,
0.787,111.9002,0.009478343,
0.788,112.0834,0.009495625,
0.789,112.236,0.009511283,
0.79,112.3886,0.009525986,
0.791,112.5413,0.00953983,
0.792,112.6634,0.00955291,
0.793,112.7549,0.009565131,
0.794,112.8465,0.009576589,
0.795,112.9381,0.009587186,
0.796,112.9991,0.009596925,
0.797,113.0297,0.009605804,
0.798,113.0602,0.009613252,
0.799,113.1212,0.009619648,
0.8,113.1212,0.009625186,
0.801,113.0907,0.009629864,
0.802,113.0297,0.009633684,
0.803,112.9686,0.009636643,
0.804,112.9991,0.009638744,
0.805,113.0907,0.009639794,
0.806,113.2128,0.009639889,
0.807,113.3654,0.009638935,
0.808,113.5181,0.00963693,
0.809,113.6707,0.009634161,
0.81,113.7928,0.009630533,
0.811,113.9149,0.009626141,
0.812,113.9759,0.009621081,
0.813,114.037,0.009615161,
0.814,114.098,0.009608382,
0.815,114.1286,0.009600458,
0.816,114.098,0.009591769,
0.817,114.0675,0.009582413,
0.818,114.037,0.009572197,
0.819,114.0065,0.009561408,
0.82,113.9759,0.009549951,
0.821,113.9149,0.009537825,
0.822,113.8538,0.009525031,
0.823,113.7623,0.009511474,
0.824,113.6402,0.009496866,
0.825,113.5181,0.009481781,
0.826,113.396,0.009466122,
0.827,113.2433,0.009449987,
0.828,113.1212,0.009433278,
0.829,112.9991,0.009416093,
0.83,112.9076,0.00939843,
0.831,112.816,0.009380289,
0.832,112.6939,0.009361576,
0.833,112.5413,0.009341908,
0.834,112.4192,0.009322239,
0.835,112.2665,0.009302285,
0.836,112.1444,0.009282044,
0.837,112.0223,0.009261612,
0.838,111.8697,0.009240798,
0.839,111.7171,0.009219889,
0.84,111.595,0.009198788,
0.841,111.4118,0.009177306,
0.842,111.2592,0.009155251,
0.843,111.1066,0.009133578,
0.844,110.8929,0.009112,
0.845,110.7098,0.009090327,
0.846,110.5266,0.00906875,
0.847,110.374,0.009047172,
0.848,110.1603,0.00902569,
0.849,110.0077,0.009004207,
0.85,109.8245,0.008982821,
0.851,109.5193,0.008961052,
0.852,109.1835,0.008940047,
0.853,109.0309,0.008919329,
0.854,109.0309,0.008898992,
0.855,109.0309,0.008878751,
0.856,108.9088,0.008858892,
0.857,108.7256,0.00883932,
0.858,108.573,0.008820033,
0.859,108.4204,0.008801129,
0.86,108.2372,0.008782225,
0.861,108.0846,0.008764275,
0.862,107.9625,0.008746994,
0.863,107.8709,0.008730095,
0.864,107.7794,0.008713864,
0.865,107.6573,0.008698015,
0.866,107.4741,0.008682738,
0.867,107.291,0.008668035,
0.868,107.1383,0.008654,
0.869,106.9552,0.008640442,
0.87,106.7415,0.008628126,
0.871,106.5278,0.008616573,
0.872,106.3752,0.008605784,
0.873,106.2531,0.008595664,
0.874,106.1615,0.008586307,
0.875,106.07,0.008577714,
